Game ID,Total Bets,Total Winnings,Total Players,Players Lost,Odds,Casino Earnings,Timestamp,Casino Cumulative Earnings
748,639964.09,1609762.05,10026,1629,5.88,-969797.96,"4/11/2024, 6:27:21 PM",8289932.47
749,805152.20,2203814.63,11962,1423,6.65,-1398662.43,"4/11/2024, 6:27:52 PM",7320134.51
750,777734.97,235218.32,12025,9225,1.92,542516.65,"4/11/2024, 6:28:13 PM",5921472.08
751,813766.93,201171.65,11190,8926,1.65,612595.28,"4/11/2024, 6:28:34 PM",6463988.73
752,793788.02,2220475.11,11432,1160,7.91,-1426687.09,"4/11/2024, 6:29:06 PM",7076584.01
753,849186.14,35886.27,13035,12594,1.16,813299.87,"4/11/2024, 6:29:24 PM",5649896.92
754,766343.12,1053024.72,11557,5178,3.4,-286681.60,"4/11/2024, 6:29:50 PM",6463196.79
755,876515.79,1927897.30,13217,2537,5.2,-1051381.51,"4/11/2024, 6:30:19 PM",6176515.19
756,849226.29,52543.80,13088,12286,1.23,796682.49,"4/11/2024, 6:30:38 PM",5125133.68
757,815823.48,65419.65,11911,10952,1.3,750403.83,"4/11/2024, 6:30:57 PM",5921816.17
758,770915.86,2090563.27,12213,1907,5.81,-1319647.41,"4/11/2024, 6:31:26 PM",6672220
759,953584.84,788187.49,13538,7902,2.56,165397.35,"4/11/2024, 6:31:50 PM",5352572.59
760,923984.65,129083.93,12947,11569,1.38,794900.72,"4/11/2024, 6:32:09 PM",5517969.94
761,904607.19,66720.42,12364,11460,1.28,837886.77,"4/11/2024, 6:32:28 PM",6312870.66
762,907604.37,262612.48,12643,10246,1.86,644991.89,"4/11/2024, 6:32:50 PM",7150757.43
763,1149432.50,404256.26,14050,11192,1.99,745176.24,"4/11/2024, 6:33:12 PM",7795749.32
764,1270304.54,2966.40,10500,10500,1.06,1267338.14,"4/11/2024, 6:33:29 PM",8540925.56
765,1193121.25,60699.66,12859,12445,1.17,1132421.59,"4/11/2024, 6:33:47 PM",9808263.7
766,956015.08,5906.59,10500,10500,1.04,950108.49,"4/11/2024, 6:34:04 PM",10940685.29
767,1023754.10,512456.48,11097,8671,2.18,511297.62,"4/11/2024, 6:34:27 PM",11890793.78
768,1200479.37,6961.71,10500,10500,1.04,1193517.66,"4/11/2024, 6:34:44 PM",12402091.4
769,916519.12,0.00,10500,10500,1.11,916519.12,"4/11/2024, 6:35:02 PM",13595609.06
770,806199.94,2309505.28,8915,1679,6.88,-1503305.34,"4/11/2024, 6:35:33 PM",14512128.18
771,864626.00,1438716.11,10920,3234,4.32,-574090.11,"4/11/2024, 6:36:00 PM",13008822.84
772,837145.47,1712089.86,10858,2161,5.19,-874944.39,"4/11/2024, 6:36:29 PM",12434732.73
773,715669.86,65401.56,10738,9740,1.36,650268.30,"4/11/2024, 6:36:48 PM",11559788.34
774,741259.61,0.00,10500,10500,1,741259.61,"4/11/2024, 6:37:04 PM",12210056.64
775,836383.82,125116.98,10190,8941,1.62,711266.84,"4/11/2024, 6:37:25 PM",12951316.25
776,896906.74,175734.33,10343,8717,1.59,721172.41,"4/11/2024, 6:37:45 PM",13662583.09
777,907752.37,1590583.71,10340,3420,3.83,-682831.34,"4/11/2024, 6:38:12 PM",14383755.5
778,804131.68,2936224.69,11785,694,8.64,-2132093.01,"4/11/2024, 6:38:45 PM",13700924.16
779,817267.14,8371.47,11309,11289,1.21,808895.67,"4/11/2024, 6:39:04 PM",11568831.15
780,766289.02,77063.32,9611,8412,1.44,689225.70,"4/11/2024, 6:39:24 PM",12377726.82
781,796267.33,28423.17,9979,9463,1.25,767844.16,"4/11/2024, 6:39:42 PM",13066952.52
782,856645.81,336507.18,10031,7424,2.14,520138.63,"4/11/2024, 6:40:05 PM",13834796.68
783,1059082.94,499174.22,11750,8284,2.04,559908.72,"4/11/2024, 6:40:27 PM",14354935.31
784,897350.48,2888809.24,11333,934,7.3,-1991458.76,"4/11/2024, 6:40:59 PM",14914844.03
785,833317.49,447516.82,11667,7791,2.28,385800.67,"4/11/2024, 6:41:22 PM",12923385.27
786,693695.11,2857843.56,10796,140,22.41,-2164148.45,"4/11/2024, 6:42:07 PM",13309185.94
787,817866.82,60615.90,11427,10451,1.33,757250.92,"4/11/2024, 6:42:26 PM",11145037.49
788,819894.69,0.00,10500,10500,1.05,819894.69,"4/11/2024, 6:42:43 PM",11902288.41
789,767102.22,1163404.61,9401,3959,3.45,-396302.39,"4/11/2024, 6:43:09 PM",12722183.1
790,1009096.40,179661.09,12180,10509,1.49,829435.31,"4/11/2024, 6:43:29 PM",12325880.71
791,947795.04,790451.92,11282,6253,2.5,157343.12,"4/11/2024, 6:43:52 PM",13155316.02
792,981191.66,77336.02,11801,10635,1.35,903855.64,"4/11/2024, 6:44:11 PM",13312659.14
793,1003596.65,13899.40,11289,11168,1.25,989697.25,"4/11/2024, 6:44:30 PM",14216514.78
794,941835.10,113652.58,10476,9220,1.42,828182.52,"4/11/2024, 6:44:50 PM",15206212.03
795,939598.19,1033580.90,10573,5159,2.9,-93982.71,"4/11/2024, 6:45:14 PM",16034394.55
796,1026746.15,872003.01,11880,5923,2.57,154743.14,"4/11/2024, 6:45:38 PM",15940411.84
797,958300.74,26876.98,10500,10500,1.1,931423.76,"4/11/2024, 6:45:56 PM",16095154.98
798,807759.79,69964.99,9576,9111,1.18,737794.80,"4/11/2024, 6:46:14 PM",17026578.74
799,790774.38,595311.21,9171,5576,2.41,195463.17,"4/11/2024, 6:46:37 PM",17764373.54
800,988699.58,237784.27,10921,8860,1.63,750915.31,"4/11/2024, 6:46:57 PM",17959836.71
801,903952.53,38781.80,10024,9492,1.19,865170.73,"4/11/2024, 6:47:16 PM",18710752.02
802,906058.55,62090.73,8821,8107,1.23,843967.82,"4/11/2024, 6:47:35 PM",19575922.75
803,882244.08,0.00,10500,10500,1,882244.08,"4/11/2024, 6:47:50 PM",20419890.57
804,960455.27,1576390.98,8915,3308,3.84,-615935.71,"4/11/2024, 6:48:16 PM",21302134.65
805,962839.64,434045.84,9848,6980,2.04,528793.80,"4/11/2024, 6:48:39 PM",20686198.94
806,854764.99,103236.33,9228,8324,1.28,751528.66,"4/11/2024, 6:48:58 PM",21214992.74
807,703975.44,1151678.26,7792,2798,3.59,-447702.82,"4/11/2024, 6:49:24 PM",21966521.4
808,895049.43,198247.51,9365,7509,1.67,696801.92,"4/11/2024, 6:49:44 PM",21518818.58
809,722848.08,3295299.49,8653,66,28.19,-2572451.41,"4/11/2024, 6:50:33 PM",22215620.5
810,739472.07,1123742.61,9541,3131,3.58,-384270.54,"4/11/2024, 6:50:59 PM",19643169.09
811,785457.63,428618.14,9053,5429,2.17,356839.49,"4/11/2024, 6:51:21 PM",19258898.55
812,649737.30,83895.92,8582,7535,1.3,565841.38,"4/11/2024, 6:51:41 PM",19615738.04
813,666399.13,375419.72,7793,4971,2.13,290979.41,"4/11/2024, 6:52:03 PM",20181579.42
814,873491.32,69875.25,9668,9197,1.16,803616.07,"4/11/2024, 6:52:21 PM",20472558.83
815,756605.94,1588585.56,8769,1391,5.47,-831979.62,"4/11/2024, 6:52:50 PM",21276174.9
816,746268.68,2981827.43,10397,84,20.12,-2235558.75,"4/11/2024, 6:53:33 PM",20444195.28
817,677649.92,2058016.02,9793,897,7.6,-1380366.10,"4/11/2024, 6:54:05 PM",18208636.53
818,820318.38,471067.90,9977,6266,2.19,349250.48,"4/11/2024, 6:54:28 PM",16828270.43
819,580935.38,1462341.20,8541,982,6.14,-881405.82,"4/11/2024, 6:54:58 PM",17177520.91
820,693274.46,762239.33,10231,4637,2.93,-68964.87,"4/11/2024, 6:55:23 PM",16296115.09
821,843707.99,142356.23,10489,8625,1.52,701351.76,"4/11/2024, 6:55:43 PM",16227150.22
822,722550.63,1168620.89,9309,2991,3.6,-446070.26,"4/11/2024, 6:56:09 PM",16928501.98
823,894117.09,12729.50,10500,10500,1.1,881387.59,"4/11/2024, 6:56:26 PM",16482431.72
824,886979.96,769987.63,10116,5204,2.7,116992.33,"4/11/2024, 6:56:51 PM",17363819.31
825,941729.63,1003724.76,11656,4856,2.87,-61995.13,"4/11/2024, 6:57:15 PM",17480811.64
826,973088.71,13206.23,10500,10500,1.08,959882.48,"4/11/2024, 6:57:32 PM",17418816.51
827,864173.68,1629041.37,10814,3235,3.91,-764867.69,"4/11/2024, 6:57:59 PM",18378698.99
828,915559.21,27233.05,12034,11885,1.13,888326.16,"4/11/2024, 6:58:17 PM",17613831.3
829,852459.38,1136941.15,11243,4796,3.02,-284481.77,"4/11/2024, 6:58:41 PM",18502157.46
830,927087.09,257209.26,11610,8983,1.86,669877.83,"4/11/2024, 6:59:03 PM",18217675.69
831,1020701.31,145734.20,11511,9817,1.51,874967.11,"4/11/2024, 6:59:23 PM",18887553.52
832,987750.92,12166.60,10877,10760,1.16,975584.32,"4/11/2024, 6:59:42 PM",19762520.63
833,933309.84,62312.24,10217,9353,1.33,870997.60,"4/11/2024, 7:00:01 PM",20738104.95
834,921276.95,1383961.12,9843,3490,3.56,-462684.17,"4/11/2024, 7:00:27 PM",21609102.55
835,238268.77,929543.56,11544,5438,2.56,-691274.79,"4/11/2024, 7:00:50 PM",21146418.38
836,914090.24,70782.63,11098,10101,1.3,843307.61,"4/11/2024, 7:01:09 PM",20455143.59
837,819521.69,1863909.85,9735,1108,6.32,-1044388.16,"4/11/2024, 7:01:40 PM",21298451.2
838,831923.30,1303553.84,11247,2844,3.93,-471630.54,"4/11/2024, 7:02:06 PM",20254063.04
839,645158.22,3327846.14,10830,149,20.88,-2682687.92,"4/11/2024, 7:02:50 PM",19782432.5
840,756341.59,1093538.63,10960,3847,3.54,-337197.04,"4/11/2024, 7:03:16 PM",17099744.58
841,729782.42,38219.50,10214,9589,1.2,691562.92,"4/11/2024, 7:03:34 PM",16762547.54
842,576164.29,1566491.17,8729,713,7.42,-990326.88,"4/11/2024, 7:04:06 PM",17454110.46
843,774122.31,150235.67,11385,9425,1.58,623886.64,"4/11/2024, 7:04:26 PM",16463783.58
844,797416.41,1131045.22,10645,3514,3.52,-333628.81,"4/11/2024, 7:04:52 PM",17087670.22
845,808197.54,295065.54,11363,8161,1.93,513132.00,"4/11/2024, 7:05:14 PM",16754041.41
846,829819.76,122421.39,11607,10111,1.41,707398.37,"4/11/2024, 7:05:33 PM",17267173.41
847,792279.99,104212.61,10333,8964,1.41,688067.38,"4/11/2024, 7:05:53 PM",17974571.78
848,873410.30,1569911.29,10841,2717,4.02,-696500.99,"4/11/2024, 7:06:20 PM",18662639.16
849,995211.96,1402728.11,12600,3700,3.42,-407516.15,"4/11/2024, 7:06:45 PM",17966138.17
850,934872.00,415510.58,12142,8463,2,519361.42,"4/11/2024, 7:07:07 PM",17558622.02
851,837786.74,1723858.08,11270,1583,5.48,-886071.34,"4/11/2024, 7:07:36 PM",18077983.44
852,840829.11,0.00,10500,10500,1.03,840829.11,"4/11/2024, 7:07:53 PM",17191912.1
853,823359.58,154030.94,10927,9253,1.6,669328.64,"4/11/2024, 7:08:14 PM",18032741.21
854,842821.77,1791482.65,11287,1665,4.96,-948660.88,"4/11/2024, 7:08:42 PM",18702069.85
855,848532.71,2066485.56,12811,1401,6.14,-1217952.85,"4/11/2024, 7:09:12 PM",17753408.97
856,883500.33,370714.53,12315,8666,2.04,512785.80,"4/11/2024, 7:09:34 PM",16535456.12
857,857488.13,107776.56,11310,10198,1.31,749711.57,"4/11/2024, 7:09:53 PM",17048241.92
858,786047.17,0.00,10500,10500,1.03,786047.17,"4/11/2024, 7:10:10 PM",17797953.49
859,924694.94,31496.30,11339,10990,1.15,893198.64,"4/11/2024, 7:10:28 PM",18584000.66
860,925538.85,593007.52,10692,7407,2.2,332531.33,"4/11/2024, 7:10:51 PM",19477199.3
861,1142435.52,119102.75,12620,11598,1.32,1023332.77,"4/11/2024, 7:11:10 PM",19809730.63
862,1082857.54,239391.37,11391,9444,1.62,843466.17,"4/11/2024, 7:11:31 PM",20833063.4
863,1074850.70,34296.53,11224,10864,1.15,1040554.17,"4/11/2024, 7:11:49 PM",21676529.57
864,973416.97,710648.42,10215,6019,2.48,262768.55,"4/11/2024, 7:12:12 PM",22717083.74
865,1084031.29,827463.25,11814,6367,2.33,256568.04,"4/11/2024, 7:12:35 PM",22979852.29
866,978730.95,2065039.92,11226,1690,5.31,-1086308.97,"4/11/2024, 7:13:04 PM",23236420.33
867,936336.20,256220.89,11669,9029,1.78,680115.31,"4/11/2024, 7:13:26 PM",22150111.36
868,860496.08,207616.48,10438,8377,1.54,652879.60,"4/11/2024, 7:13:46 PM",22830226.67
869,769350.20,1846609.70,10085,1221,5.64,-1077259.50,"4/11/2024, 7:14:15 PM",23483106.27
870,915733.11,1477214.58,11938,2775,3.94,-561481.47,"4/11/2024, 7:14:42 PM",22405846.77
871,881924.42,224947.55,11366,9254,1.72,656976.87,"4/11/2024, 7:15:03 PM",21844365.3
872,708491.43,1038983.84,10002,3032,3.46,-330492.41,"4/11/2024, 7:15:28 PM",22501342.17
873,936416.63,38551.72,11578,11195,1.15,897864.91,"4/11/2024, 7:15:46 PM",22170849.76
874,868923.98,35927.20,10202,9690,1.18,832996.78,"4/11/2024, 7:16:05 PM",23068714.67
875,847882.63,684287.46,9792,5402,2.45,163595.17,"4/11/2024, 7:16:28 PM",23901711.45
876,1076734.08,227353.93,11849,9877,1.52,849380.15,"4/11/2024, 7:16:48 PM",24065306.62
877,918877.96,68359.32,10773,9906,1.24,850518.64,"4/11/2024, 7:17:07 PM",24914686.77
878,935819.38,6169.65,10500,10500,1.03,929649.73,"4/11/2024, 7:17:24 PM",25765205.41
879,912422.21,231847.52,9221,7616,1.68,680574.69,"4/11/2024, 7:17:45 PM",26694855.14
880,1090172.19,333874.32,9694,7332,1.68,756297.87,"4/11/2024, 7:18:05 PM",27375429.83
881,1030059.91,0.00,0,0,1.21,1030059.91,"4/11/2024, 7:18:24 PM",28131727.7
882,920750.62,414722.43,8007,5586,2.02,506028.19,"4/11/2024, 7:18:46 PM",29161787.61
883,949935.49,1842348.51,9066,1609,5.36,-892413.02,"4/11/2024, 7:19:15 PM",29667815.8
884,843965.45,196638.87,9896,8211,1.49,647326.58,"4/11/2024, 7:19:35 PM",28775402.78
885,850209.08,541628.70,8804,5012,2.24,308580.38,"4/11/2024, 7:19:58 PM",29422729.36
886,931366.50,988911.25,9400,3287,2.97,-57544.75,"4/11/2024, 7:20:22 PM",29731309.74
887,706263.90,1329102.34,8172,1992,3.99,-622838.44,"4/11/2024, 7:21:07 PM",30384821.52
888,893791.60,1558232.31,9623,1939,3.91,-664440.71,"4/11/2024, 7:21:34 PM",29761983.08
889,832782.73,78254.68,9777,8722,1.28,754528.05,"4/11/2024, 7:21:53 PM",29097542.37
890,742900.68,387845.09,8362,5332,2.05,355055.59,"4/11/2024, 7:22:15 PM",29852070.42
891,938877.28,170593.82,9659,7821,1.46,768283.46,"4/11/2024, 7:22:35 PM",30207126.01
892,703175.80,2000979.75,8694,799,6.6,-1297803.95,"4/11/2024, 7:23:05 PM",30975409.47
893,794430.27,581192.25,10084,5128,2.37,213238.02,"4/11/2024, 7:23:28 PM",29677605.52
894,726933.36,178002.79,9320,7002,1.57,548930.57,"4/11/2024, 7:23:49 PM",29890843.54
895,718725.81,311669.39,8872,5985,1.81,407056.42,"4/11/2024, 7:24:10 PM",30439774.11
896,796949.75,0.00,10500,10500,1,796949.75,"4/11/2024, 7:24:26 PM",30846830.53
897,895909.99,95554.81,9636,8621,1.34,800355.18,"4/11/2024, 7:24:45 PM",31643780.28
898,771071.15,1624619.96,8708,1635,4.85,-853548.81,"4/11/2024, 7:25:13 PM",32444135.46
899,856932.27,37670.32,10368,9854,1.19,819261.95,"4/11/2024, 7:25:32 PM",31590586.65
900,695669.18,35353.67,8659,8197,1.15,660315.51,"4/11/2024, 7:25:50 PM",32409848.6
901,739128.68,823947.04,7792,3247,2.94,-84818.36,"4/11/2024, 7:26:14 PM",33070164.11
902,898492.86,1357489.35,9203,2311,3.39,-458996.49,"4/11/2024, 7:26:40 PM",32985345.75
903,647570.30,1914925.66,8951,335,18.83,-1267355.36,"4/11/2024, 7:27:22 PM",32526349.26
904,627146.60,2276082.22,9377,445,30.43,-1648935.62,"4/11/2024, 7:28:12 PM",31258993.9
905,779226.08,206768.99,9403,7111,1.98,572457.09,"4/11/2024, 7:28:34 PM",29610058.28
906,677271.53,96533.53,8008,6543,1.41,580738.00,"4/11/2024, 7:28:54 PM",30182515.37
907,643403.28,0.00,10500,10500,1.04,643403.28,"4/11/2024, 7:29:11 PM",30763253.37
908,678243.08,79942.50,7827,6868,1.33,598300.58,"4/11/2024, 7:29:30 PM",31406656.65
909,808839.86,0.00,10500,10500,1.02,808839.86,"4/11/2024, 7:29:46 PM",32004957.23
910,678352.36,1213706.43,8177,2222,3.86,-535354.07,"4/11/2024, 7:30:13 PM",32813797.09
911,950726.01,822787.94,10345,4823,2.49,127938.07,"4/11/2024, 7:30:36 PM",32278443.02
912,764564.16,2588293.35,9688,283,11.23,-1823729.19,"4/11/2024, 7:31:12 PM",32406381.09
913,898937.49,127456.80,10360,9236,1.42,771480.69,"4/11/2024, 7:31:32 PM",30582651.9
914,756467.89,424664.87,8392,5049,2.21,331803.02,"4/11/2024, 7:31:54 PM",31354132.59
915,905417.33,11209.38,10500,10500,1.07,894207.95,"4/11/2024, 7:32:12 PM",31685935.61
916,736329.19,1663775.01,8834,2047,4.19,-927445.82,"4/11/2024, 7:32:39 PM",32580143.56
917,924485.99,143484.94,10646,9077,1.47,781001.05,"4/11/2024, 7:32:59 PM",31652697.74
918,918921.07,252443.13,9666,7684,1.65,666477.94,"4/11/2024, 7:33:19 PM",32433698.79
919,948922.57,960848.46,9637,4145,2.72,-11925.89,"4/11/2024, 7:33:43 PM",33100176.73
920,917798.35,1501360.43,10514,2556,3.61,-583562.08,"4/11/2024, 7:34:09 PM",33088250.84
921,859499.56,250413.05,10296,7803,1.73,609086.51,"4/11/2024, 7:34:30 PM",32504688.76
922,768140.19,33272.60,9440,9097,1.13,734867.59,"4/11/2024, 7:34:48 PM",33113775.27
923,782169.70,14379.33,10500,10500,1.06,767790.37,"4/11/2024, 7:35:06 PM",33848642.86
924,824682.75,0.00,10500,10500,1.04,824682.75,"4/11/2024, 7:35:22 PM",34616433.23
925,816069.49,171323.97,8075,6854,1.65,644745.52,"4/11/2024, 7:35:43 PM",35441115.98
926,940205.86,0.00,10500,10500,1.05,940205.86,"4/11/2024, 7:36:00 PM",36085861.5
927,825640.96,0.00,10500,10500,1.01,825640.96,"4/11/2024, 7:36:16 PM",37026067.36
928,815363.09,0.00,10500,10500,1.12,815363.09,"4/11/2024, 7:36:34 PM",37851708.32
929,692701.24,183417.42,5947,4873,1.79,509283.82,"4/11/2024, 7:36:55 PM",38667071.41
930,820227.59,672861.43,7081,3978,2.36,147366.16,"4/11/2024, 7:37:18 PM",39176355.23
931,817917.04,563278.67,7861,4120,2.29,254638.37,"4/11/2024, 7:37:40 PM",39323721.39
932,795278.22,668726.83,7699,3346,2.54,126551.39,"4/11/2024, 7:38:04 PM",39578359.76
933,827163.39,277254.32,7821,5705,1.97,549909.07,"4/11/2024, 7:38:26 PM",39704911.15
934,703057.84,814900.62,7287,2331,3.27,-111842.78,"4/11/2024, 7:38:51 PM",40254820.22
935,613431.28,2753579.71,8152,189,34.46,-2140148.43,"4/11/2024, 7:39:43 PM",40142977.44
936,747035.26,350125.79,8714,6045,2.04,396909.47,"4/11/2024, 7:40:05 PM",38002829.01
937,647877.79,47674.63,7513,6675,1.28,600203.16,"4/11/2024, 7:40:24 PM",38399738.48
938,276257.94,442349.63,6264,3229,2.33,-166091.69,"4/11/2024, 7:40:47 PM",38999941.64
939,824720.67,0.00,10500,10500,1.05,824720.67,"4/11/2024, 7:41:04 PM",38833849.95
940,704521.62,9577.51,10500,10500,1.08,694944.11,"4/11/2024, 7:41:22 PM",39658570.62
941,679341.70,116276.55,6027,4893,1.72,563065.15,"4/11/2024, 7:41:42 PM",40353514.73
942,835874.67,402641.67,7268,4214,2.05,433233.00,"4/11/2024, 7:42:05 PM",40916579.88
943,791974.08,760301.33,7991,3300,2.39,31672.75,"4/11/2024, 7:42:28 PM",41349812.88
944,730806.56,279548.56,8299,5771,1.76,451258.00,"4/11/2024, 7:42:49 PM",41381485.63
945,716520.72,73066.39,7503,6478,1.37,643454.33,"4/11/2024, 7:43:08 PM",41832743.63
946,684040.33,106204.65,6504,5247,1.46,577835.68,"4/11/2024, 7:43:28 PM",42476197.96
947,718530.60,231010.33,6391,4258,1.78,487520.27,"4/11/2024, 7:43:49 PM",43054033.64
948,748812.27,860054.98,7019,2545,2.62,-111242.71,"4/11/2024, 7:44:13 PM",43541553.91
949,805474.94,994838.48,8035,2092,3.09,-189363.54,"4/11/2024, 7:44:37 PM",43430311.2
950,714627.13,1160461.32,8251,1545,4.08,-445834.19,"4/11/2024, 7:45:04 PM",43240947.66
951,720121.53,1248863.87,8435,1260,4.98,-528742.34,"4/11/2024, 7:45:32 PM",42795113.47
952,647093.27,1379169.72,8708,1541,4.73,-732076.45,"4/11/2024, 7:46:00 PM",42266371.13
953,713608.16,1282420.19,8833,1914,4.23,-568812.03,"4/11/2024, 7:46:27 PM",41534294.68
954,720185.04,39433.51,9033,8391,1.25,680751.53,"4/11/2024, 7:46:46 PM",40965482.65
955,533555.60,798052.56,6633,2056,3.75,-264496.96,"4/11/2024, 7:47:12 PM",41646234.18
956,715768.36,1096434.84,9068,2185,3.52,-380666.48,"4/11/2024, 7:47:37 PM",41381737.22
957,768465.81,85480.93,9482,8417,1.34,682984.88,"4/11/2024, 7:47:57 PM",41001070.74
958,573805.22,1865072.44,7789,463,9.24,-1291267.22,"4/11/2024, 7:48:30 PM",41684055.62
959,837369.76,76737.97,9939,8985,1.32,760631.79,"4/11/2024, 7:48:49 PM",40392788.4
960,619062.69,2284136.65,8964,471,23.29,-1665073.96,"4/11/2024, 7:49:35 PM",41153420.19
961,829975.81,84520.04,9940,9123,1.27,745455.77,"4/11/2024, 7:49:54 PM",39488346.23
962,685494.41,29481.18,8861,8404,1.15,656013.23,"4/11/2024, 7:50:12 PM",40233802
963,577123.74,1689900.31,7668,428,11.95,-1112776.57,"4/11/2024, 7:50:49 PM",40889815.23
964,824457.29,0.00,10500,10500,1.01,824457.29,"4/11/2024, 7:51:05 PM",39777038.66
965,714837.76,392099.17,8659,5545,2.29,322738.59,"4/11/2024, 7:51:28 PM",40601495.95
966,907112.94,166404.44,9931,8713,1.35,740708.50,"4/11/2024, 7:51:47 PM",40924234.54
967,817193.12,1179304.34,9387,3059,3.37,-362111.22,"4/11/2024, 7:52:12 PM",41664943.04
968,915832.61,168226.20,10244,8697,1.44,747606.41,"4/11/2024, 7:52:32 PM",41302831.82
969,836288.62,689802.85,9666,4957,2.41,146485.77,"4/11/2024, 7:52:55 PM",42050438.23
970,825575.14,74948.73,10059,9358,1.21,750626.41,"4/11/2024, 7:53:14 PM",42196924
971,832950.56,79321.35,9251,8140,1.36,753629.21,"4/11/2024, 7:53:33 PM",42947550.41
972,801944.92,25528.05,8653,8222,1.16,776416.87,"4/11/2024, 7:53:51 PM",43701179.62
973,807530.66,13346.09,10500,10500,1.08,794184.57,"4/11/2024, 7:54:09 PM",44477596.49
974,820336.60,112271.98,7422,6308,1.53,708064.62,"4/11/2024, 7:54:29 PM",45271781.06
975,861552.16,729452.04,7838,3846,2.47,132100.12,"4/11/2024, 7:54:52 PM",45979845.68
976,776797.46,164687.59,8967,7041,1.61,612109.87,"4/11/2024, 7:55:13 PM",46111945.8
977,804484.92,237075.36,8059,6159,1.61,567409.56,"4/11/2024, 7:55:34 PM",46724055.67
978,754514.69,555896.11,7661,3768,2.34,198618.58,"4/11/2024, 7:55:57 PM",47291465.23
979,828523.48,579650.23,8367,4322,2.17,248873.25,"4/11/2024, 7:56:19 PM",47490083.81
980,728857.72,751095.00,8259,2798,2.74,-22237.28,"4/11/2024, 7:56:43 PM",47738957.06
981,743299.66,149580.50,8603,6753,1.65,593719.16,"4/11/2024, 7:57:04 PM",47716719.78
982,700546.74,142769.47,7765,5827,1.65,557777.27,"4/11/2024, 7:57:24 PM",48310438.94
983,735516.99,1629896.00,7720,735,6.55,-894379.01,"4/11/2024, 7:57:55 PM",48868216.21
984,735612.38,43889.32,9173,8752,1.16,691723.06,"4/11/2024, 7:58:13 PM",47973837.2
985,598459.27,846076.00,7582,2196,3.62,-247616.73,"4/11/2024, 7:58:39 PM",48665560.26
986,656133.89,174963.78,8753,6389,1.65,481170.11,"4/11/2024, 7:58:59 PM",48417943.53
987,694586.47,1265914.97,8490,1344,4.78,-571328.50,"4/11/2024, 7:59:27 PM",48899113.64
988,692401.95,619694.59,8721,3591,2.92,72707.36,"4/11/2024, 7:59:51 PM",48327785.14
989,667885.67,766250.35,8878,3133,2.78,-98364.68,"4/11/2024, 8:00:15 PM",48400492.5
990,706617.89,410573.11,9147,5248,2.16,296044.78,"4/11/2024, 8:01:03 PM",48999713.75
991,725144.48,372653.64,8716,4953,2.03,352490.84,"4/11/2024, 8:01:26 PM",49295758.53
992,744878.53,35473.33,8881,8375,1.21,709405.20,"4/11/2024, 8:01:44 PM",49648249.37
993,571254.88,1157916.06,7643,1412,4.63,-586661.18,"4/11/2024, 8:02:12 PM",50357654.57
994,631381.96,2214694.05,9699,121,24.59,-1583312.09,"4/11/2024, 8:02:59 PM",49770993.39
995,703048.86,56457.78,9593,8944,1.21,646591.08,"4/11/2024, 8:03:17 PM",48187681.3
996,704630.64,0.00,10500,10500,1,704630.64,"4/11/2024, 8:03:33 PM",48834272.38
997,765406.40,1380603.33,8489,1675,4.53,-615196.93,"4/11/2024, 8:04:00 PM",49538903.02
998,911690.63,111113.99,10270,9030,1.35,800576.64,"4/11/2024, 8:04:20 PM",48923706.09
999,752417.57,1525917.14,9041,1167,5.08,-773499.57,"4/11/2024, 8:04:48 PM",49724282.73
1000,759804.69,908511.44,9579,3294,3.01,-148706.75,"4/11/2024, 8:05:13 PM",48950783.16